ident,type,name,latitude_deg,longitude_deg,municipality,iso_region,icao_code,gps_code
AU-0288,small_airport,Ngilipitji  Airport,-13.489209,135.543222,Ngilipitji,AU-NT,,
AU-0289,small_airport,Dhuruputjpl Airport,-13.054234,136.170551,Dhuruputjpl,AU-NT,,
AU-0290,small_airport,Gunyangara Airstrip,-12.223002,136.705412,Gunyangara,AU-NT,,
AU-0291,small_airport,Buymarr Airport,-12.689905,136.63202,Buymarr,AU-NT,,
AU-0292,small_airport,Yinyikay airport,-12.212477,136.234987,Yinyikay,AU-NT,,
AU-0293,small_airport,Rorruwuy airport,-12.192806,136.293562,Rorruwuy,AU-NT,,
AU-0294,small_airport,Matamata airport,-12.077239,136.270361,Matamata,AU-NT,,
AU-0295,small_airport,Barrkira Airport,-12.008604,136.469199,Barrkira,AU-NT,,
AU-0296,small_airport,Dallachy(Cardwell) Aerodrome,-18.178578,145.950061,Dallachy(Cardwell),AU-QLD,,
AU-0297,small_airport,Koah Airport,-16.82674,145.520912,Koah,AU-QLD,,
AU-0298,small_airport,Ace Aerodrome Starke Field,-19.585231,146.779948,Woodstock,AU-QLD,,
AU-0299,small_airport,Home Hill Aerodrome,-19.726176,147.350591,Osborne 4806,AU-QLD,,
AU-0300,small_airport,Johnnycake Homestead,-20.259135,147.32446,Bogie,AU-QLD,,
AU-0301,small_airport,Mount Coolon Homestead Airfield,-21.092297,146.865913,Mount Coolon,AU-QLD,,
AU-0302,small_airport,Newlands Coalmine Airport,-21.172446,147.908808,Newlands 4804,AU-QLD,,
AU-0303,small_airport,Newlands Coalmine Airport no.2,-21.338405,147.901663,Newlands 4804,AU-QLD,,
AU-0304,small_airport,Coppabella Airport,-21.896128,148.370861,Coppabella,AU-QLD,,
AU-0305,small_airport,Tierawoomba Homestead Airport,-21.855211,149.032541,Oxford 4742,AU-QLD,,
AU-0306,small_airport,Woorabinda Airport,-24.115419,149.476214,Woorabinda,AU-QLD,,
AU-0307,small_airport,Murgon Airport,-26.25309,151.930258,Murgon,AU-QLD,,YMRG
AU-0308,small_airport,Mudhamul Airport,-12.160464,136.174445,Mudhamul,AU-NT,,
AU-0309,small_airport,Henty Airport,-35.50682,146.997025,Henty,AU-NSW,,
AU-0310,small_airport,HentyField Days Site Airport,-35.507083,147.109547,Henty,AU-NSW,,
AU-0311,small_airport,Wallaroo Private Airstrip,-35.169086,148.96244,Wallaroo,AU-NSW,,
AU-0312,small_airport,Southern tablelands gliding club,-34.688468,149.892557,Goulburn,AU-NSW,,
AU-0313,small_airport,Worral Creek private strip,-28.616219,149.255705,Worral Creek,AU-QLD,,
AU-0314,small_airport,Boomi airport,-28.588784,149.578506,Boomi,AU-NSW,,
AU-0315,small_airport,North Talwood Airfield,-28.494205,149.45643,North Talwood,AU-NSW,,
AU-0316,small_airport,Parkes private strip,-32.984213,148.245259,Parkes,AU-NSW,,
AU-0317,small_airport,Grange View homestead airfield,-32.439399,148.884431,Maryvale,AU-NSW,,
AU-0318,small_airport,Gunnedah Airfield   SES Only,-31.04354,150.284623,Gunnedah,AU-NSW,,
AU-0319,small_airport,Attunga Private airstrp,-30.92789,150.801727,Attunga,AU-NSW,,
AU-0320,small_airport,Manilla Paragliding,-30.678202,150.649547,Manilla,AU-NSW,,
AU-0321,small_airport,Bluewater park Airstrip,-19.187341,146.49475,Bluewater park Airstrip,AU-QLD,,YBLP
AU-0322,small_airport,Wooloomanata Airfield,-37.936064,144.370733,Wooloomanata,AU-VIC,,
AU-0323,small_airport,Bridport 2nd Airstrip,-41.029533,147.416556,Bridport,AU-TAS,,
AU-0324,small_airport,Lost Farm Golf Course (Barnbougle),-40.998702,147.487306,Bridport,AU-TAS,,
AU-0325,small_airport,Musselroe Bay Private Airstrip,-40.863537,148.147863,Musselroe Bay,AU-TAS,,
AU-0326,small_airport,North Campbell Town Airfield,-41.895912,147.477898,Campbell Town,AU-TAS,,
AU-0327,small_airport,Pooncarie Airstrip,-33.377947,142.134113,Pooncarie,AU-NSW,,
AU-0328,small_airport,Hillside Station Airfield,-21.727351,119.393671,Hillside Station,AU-WA,,
AU-0329,small_airport,Woodstock Airport (Marble Bar),-21.62561,118.963556,Marble Bar,AU-WA,,
AU-0330,small_airport,Goshen Station Airport,-18.13792,145.42831,Kirrama,AU-QLD,,
AU-0331,small_airport,Stirling North/Flinders Field Airport,-32.529886,137.85269,Stirling North,AU-SA,,YFFD
AU-0332,small_airport,Concongella private airfield,-37.051503,142.853812,Concongella,AU-VIC,,
AU-0333,small_airport,Ling Lake Airfield,-37.477018,145.266425,Ling Lake,AU-VIC,,
AU-0334,small_airport,Sunbury East Airport,-37.529859,144.749147,Sunbury,AU-VIC,,
AU-0336,small_airport,Stony Creek (Buffalo) Airfield,-38.605335,146.054201,Stony Creek,AU-VIC,,
AU-0337,small_airport,Gleneagles Park Station,-38.288697,147.140211,Gleneagles Park Station,AU-VIC,,
AU-0338,small_airport,Lake Glen Maggie Airfield (Coongulla),-37.892352,146.772495,Lake Glen Maggie (Coongulla),AU-VIC,,
AU-0339,small_airport,Hebel airstrip,-28.980138,147.814764,Hebel,AU-QLD,,
AU-0340,small_airport,Singleton Military Area airstrip,-32.619272,151.180841,Singleton,AU-NSW,,
AU-0341,small_airport,Violet Town Airfield,-36.598167,145.723205,Violet Town,AU-VIC,,
AU-0342,small_airport,Burren Junction Airstrip,-30.033896,149.019432,Burren Junction,AU-VIC,,
AU-0343,small_airport,Coleambally Airport No.2,-34.910226,145.892907,Coleambally,AU-NSW,,
AU-0344,small_airport,Caroline Airstrip,-37.965645,140.891922,Caroline,AU-SA,,
AU-0345,small_airport,Hamilton Downs Airstrip,-23.507335,133.260577,Burt Plain,AU-NT,,
AU-0346,small_airport,Emu Gully (Toowoomba) Airfield,-27.555906,152.08706,Emu Gully (Toowoomba),AU-QLD,,
AU-0347,small_airport,Crowley Vale private airfield,-27.54855,152.39217,Crowley Vale,AU-QLD,,
AU-0348,small_airport,Mccarons private strip,-27.097131,152.603496,Crossdale,AU-QLD,,
AU-0349,small_airport,Cooeeimbardi airstrip Private?,-27.094334,152.521948,Cooeeimbardi,AU-QLD,,
AU-0350,small_airport,Bully Yard private Airfield,-24.954748,152.086303,Bully Yard,AU-QLD,,
AU-0351,small_airport,Old Station Airfield,-23.817425,150.818134,Raglan,AU-QLD,,YOSN
AU-0352,small_airport,Quail Island Airstrip,-22.13068,149.997285,Stanage,AU-QLD,,
AU-0353,small_airport,Long Island Airstrip,-22.149783,149.918143,Stanage,AU-QLD,,
AU-0354,small_airport,Wild Duck Island Airstrip,-22.005583,149.853574,Wild Duck Island,AU-QLD,,
AU-0355,small_airport,Paluma Airstrip,-19.124013,145.83536,Paluma,AU-QLD,,
AU-0356,small_airport,Dutton River Homestead airstrip,-20.379045,143.954302,Dutton River Homestead,AU-QLD,,
AU-0357,small_airport,Yerranderie Airfield,-34.118399,150.218555,Yerranderie,AU-NSW,,
AU-0358,small_airport,Marthaguy airstrip private,-31.032911,147.889562,Marthaguy,AU-NSW,,
AU-0359,small_airport,Jaspers Brush Airfield,-34.815926,150.66173,Nowra,AU-NSW,,
AU-0360,small_airport,Cambewarra Airstrip,-34.830881,150.578555,Cambewarra,AU-NSW,,
AU-0361,small_airport,Cameron Corner airstrip,-28.281821,141.26431,Cameron Corner,AU-QLD,,
AU-0362,small_airport,Polpah White Cliffs Airstrip,-30.846128,143.231077,White Cliffs,AU-NSW,,
AU-0363,small_airport,Salt lake Airstrip,-30.191125,144.43202,,AU-NSW,,
AU-0364,small_airport,Keelameara Airport,-30.676785,144.299498,Tilpa,AU-NSW,,
AU-0365,small_airport,Myall Airstrip,-30.708378,144.038143,,AU-NSW,,
AU-0366,small_airport,Conlea,-30.073625,144.569907,,AU-NSW,,
AU-0367,small_airport,Unknown airstrip,-30.135552,144.900709,,AU-NSW,,
AU-0368,small_airport,Cameron Corner bush strip,-28.152303,141.132753,Cameron Corner,AU-QLD,,
AU-0369,small_airport,Ningaling homestead,-28.96129,144.637671,Ningaling homestead,AU-NSW,,
AU-0370,small_airport,Wombah Homestead Airfield,-28.918702,144.766417,Wombah Homestead,AU-QLD,,
AU-0371,small_airport,Byra Airefield,-28.976008,147.209544,Byra,AU-QLD,,
AU-0372,small_airport,Cooplacurripa,-31.613134,151.908742,Cooplacurripa,AU-NSW,,
AU-0373,small_airport,Wilcannia airstrip,-31.40575,143.188323,Wilcannia,AU-NSW,,
AU-0374,small_airport,Taylors Private Airfield,-28.52662,114.633045,Howatharra,AU-WA,,
AU-0375,small_airport,Menindee airfield,-32.726028,142.108141,Menindee,AU-NSW,,
AU-0376,small_airport,Yarramba Station Airfield,-31.66388,140.622222,Curnamona,AU-SA,,
AU-0377,small_airport,Wiawera Station Airstrip,-32.292044,140.407221,Wiawera,AU-SA,,
AU-0378,small_airport,Whurlie Station Airport,-33.023682,142.347431,Pooncarie,AU-NSW,,
AU-0379,small_airport,Karoola Airport,-32.944155,142.392727,Menindee,AU-NSW,,
AU-0380,small_airport,Menindee Number 2 Airport,-32.847423,142.476044,Menindee,AU-NSW,,
AU-0381,small_airport,Bindara Airstrip,-32.736805,142.355986,Menindee,AU-NSW,,
AU-0382,small_airport,four mile lake airstrip,-32.087571,142.894764,Menindee,AU-NSW,,
AU-0383,small_airport,Urana Aerodrome,-35.341242,146.285218,Urana,AU-NSW,,
AU-0384,small_airport,Pine Valley Airstrip,-33.316328,140.194881,Pine Valley Station,AU-SA,,
AU-0385,small_airport,Bono Station Airport,-32.565419,142.402085,Menindee,AU-NSW,,
AU-0387,small_airport,Murtee Station,-31.576524,143.496093,Wilcannia,AU-NSW,,
AU-0388,small_airport,Barraroo Airstrip,-32.117535,142.982026,Barraroo,AU-NSW,,
AU-0389,small_airport,Menindee Number 3 Airport,-32.624012,142.44113,Menindee,AU-NSW,,
AU-0390,small_airport,Menindee airfield no 4,-32.467468,142.908508,Menindee,AU-NSW,,
AU-0391,small_airport,St James Private airfield,-36.295969,145.932827,St James,AU-VIC,,
AU-0392,small_airport,Smeaton airfield private,-37.258037,143.968121,Smeaton,AU-VIC,,
AU-0393,small_airport,Murray-Sunset Airport,-34.766728,141.941351,Murray-Sunset,AU-VIC,,
AU-0394,small_airport,Trentham Cliffs airstrip,-34.234051,142.267845,Trentham Cliffs,AU-NSW,,
AU-0395,small_airport,Oura Private Airstrip,-35.06493,147.68763,Oura,AU-NSW,,
AU-0396,small_airport,Newry Airfield,-37.857752,146.917496,Newry,AU-VIC,,
AU-0397,small_airport,Clydebank private Airstrip,-38.037818,147.1902,Clydebank,AU-VIC,,
AU-0398,small_airport,Kudardup Airfield,-34.270484,115.193991,Kudardup,AU-WA,,
AU-0399,small_airport,Ellendale Chalets Accomodation airfield,-33.595227,115.571649,Capel,AU-WA,,
AU-0400,small_airport,Wyloo Station airfield,-22.700346,116.237942,Nanutarra,AU-WA,,
AU-0401,small_airport,West Lyons River Airstrip,-24.032816,115.695533,West Lyons River,AU-WA,,
AU-0402,small_airport,Lyndon homestead airfield,-23.150977,114.549281,Lyndon homestead,AU-WA,,
AU-0403,small_airport,Byro Station arstrip,-26.070668,116.152606,Byro Station,AU-WA,,
AU-0404,small_airport,Wahring Field,-36.68112,145.242379,Wahring,AU-VIC,,YWHG
AU-0405,small_airport,Raywood Airfield,-36.537181,144.241183,Raywood,AU-VIC,,YRYW
AU-0406,small_airport,Victoria Valley Airbase,-37.183139,142.340821,Victoria Valley Grampians,AU-VIC,,
AU-0407,small_airport,Gingkin Airfield,-33.894607,149.93848,Gingkin,AU-NSW,,
AU-0408,small_airport,Tibooburra Homestead airstrip,-29.487704,142.070284,Tibooburra,AU-NSW,,
AU-0409,small_airport,Ballycastle homestead airstrip,-30.186026,145.058815,Ballycastle homestead,AU-NSW,,
AU-0410,small_airport,Euabalong private airstrip,-33.073669,146.576225,Euabalong,AU-NSW,,
AU-0411,small_airport,Bowral Private Airfield,-34.511353,150.423915,Bowral,AU-NSW,,
AU-0412,small_airport,St Mary's / Kennetts Airfield,-33.831866,150.745829,Luddenham,AU-NSW,,
AU-0413,small_airport,Fraser Island (Gippsland reserve) airstrip,-37.886065,147.93401,Fraser Island,AU-VIC,,
AU-0414,small_airport,Kelly head airstrip,-37.896405,147.935501,Kelly Head,AU-VIC,,
AU-0415,small_airport,lake Modewarre Private airstrip,-38.260015,144.092763,Lake modeWarre,AU-VIC,,YMOD
AU-0416,small_airport,lake Modewarre Private airstrip no.2,-38.260736,144.099605,Lake ModeWarre,AU-VIC,,
AU-0417,small_airport,Bellbrae Private Airstrip,-38.32697,144.236209,BellBrae,AU-VIC,,
AU-0418,small_airport,Derrinallum (Poligolet Station) airstrip,-37.982298,143.147195,Derrinallum,AU-VIC,,
AU-0419,small_airport,Normanton homestead airstrip,-17.625184,141.185782,Normanton,AU-QLD,,
AU-0420,small_airport,Glendara Road Airstrip,-30.584612,143.347566,Wilcannia,AU-NSW,,
AU-0421,small_airport,Fenton Airfield (RAAF),-13.620818,131.33853,,AU-NT,,
AU-0422,small_airport,Adelaide River Airfield,-13.232564,131.137481,Adelaide River,AU-NT,,
AU-0423,small_airport,Coomalie Creek Airfield,-13.010375,131.13014,Coomalie Creek,AU-NT,,
AU-0424,small_airport,Lachlan E Purkis Memoral Airfield,-12.688895,131.089253,Livingstone,AU-NT,,
AU-0425,heliport,Murrurundi Hospital Heliport,-31.770477,150.834062,Murrurundi,AU-NSW,,
AU-0426,heliport,Childers Showground Helicopter Landing Site,-25.232,152.2752,Childers,AU-QLD,,
AU-0427,small_airport,The junction race club airport,-25.058134,115.120438,The junction,AU-WA,,
AU-0431,small_airport,Rutland Plains Station Airport,-15.64047,141.82741,Yagoonya,AU-QLD,,
AU-0432,small_airport,Nyonger Farm Airstrip,-32.345045,119.187099,Nyonger Farm,AU-WA,,
AU-0433,small_airport,Loxton private strip,-34.467111,140.505143,Loxton,AU-SA,,
AU-0434,small_airport,Lochiel Airfield,-33.886604,138.103747,Lochiel Airfield,AU-SA,,
AU-0435,small_airport,Cherry Gardens Airstrip,-35.091503,138.661172,Clarendon,AU-SA,,
AU-0436,small_airport,Aldinga private airstrip,-35.29393,138.477345,Aldinga,AU-SA,,
AU-0437,small_airport,Three Rivers Airstrip,-25.126975,119.151205,Three Rivers,AU-WA,,
AU-0438,small_airport,Prairie Downs Airstrip,-23.548547,119.157314,Prairie Downs,AU-WA,,
AU-0439,small_airport,Capricorn Village Airstrip,-23.455491,119.802557,Newman (Capricorn Village),AU-WA,,
AU-0440,heliport,Narrabri Mine Heliport.,-30.521049,149.900336,Narrabri,AU-NSW,,
AU-0441,heliport,Maules Creek Mine Heliport,-30.562945,150.120417,Boggabri,AU-NSW,,
AU-0442,heliport,New Maitland Hospital Helipad,-32.759612,151.604328,Maitland,AU-NSW,,
AU-0443,heliport,Clarence Wilderness Lodge HLS,-28.690818,152.375479,Via Tabulum,AU-NSW,,
AU-0444,heliport,Dingo Hospital Helicopter Landing Site,-23.655099,149.334326,Dingo,AU-QLD,,
AU-0445,heliport,Evans Head RAAF Bombing Range HLS,-29.196677,153.383796,Evans Head,AU-NSW,,
AU-0446,heliport,Gibraltar House HLS,-29.519434,152.311133,Gibraltar,AU-NSW,,
AU-0447,heliport,Gerroa Sand Mine HLS,-34.776253,150.788512,Gerroa,AU-NSW,,
AU-0448,heliport,Guthega Helicopter Landing Site,-36.377333,148.375833,Guthega,AU-NSW,,
AU-0449,heliport,Garrawarra Farm Carpark HLS,-34.180333,151.038333,Lillydale,AU-NSW,,
AU-0450,small_airport,Passage Island Airport,-40.499949,148.338314,Passage Island,AU-TAS,,YPSI
AU-0451,small_airport,Badger Island Airport,-40.318729,147.88957,Badger Island,AU-TAS,,YBDI
AU-0452,small_airport,Mount Chappell Island Airfield,-40.267743,147.929143,Mount Chappell Island,AU-TAS,,
AU-0453,small_airport,Inner Sister Island Aerodrome,-39.695184,147.914182,Inner Sister Island,AU-TAS,,
AU-0455,small_airport,Laglan airstrip,-22.044223,146.282462,Laglan,AU-QLD,,
AU-0456,small_airport,Gruyere Airport,-28.034548,123.81506,Cosmo Newbery,AU-WA,YGRM,YGRM
AU-0458,small_airport,Tilmouth Airstrip,-22.812222,132.606667,Anmatjere,AU-NT,,
AU-0459,small_airport,Newry (RFDS) Airstrip,-16.059021,129.205946,Baines,AU-NT,,
AU-0460,small_airport,Rosewood Airport,-16.450695,129.007335,Baines,AU-NT,,
AU-0461,small_airport,Rundalua Station Airstrip,-27.060146,146.715219,Boatman,AU-QLD,,
AU-0462,heliport,Batlow Showground Helicopter Landing Site,-35.520002,148.153639,Batlow,AU-NSW,,
AU-0463,small_airport,Tirlta Station Airstrip,-31.251643,142.094821,Mutawintji,AU-NSW,,
AU-0464,small_airport,Mutawintji Historic Site airstrip,-31.244912,142.282516,Mutawintji Historic Site,AU-NSW,,
AU-0465,small_airport,Grassmere Airfield,-31.419155,142.625027,Mutawintji,AU-NSW,,
AU-0466,heliport,Yamba Oval Helicopter Landing Site,-29.438747,153.358337,Yamba,AU-NSW,,
AU-0467,heliport,Emu Creek Extreme Retreat HLS,-28.826667,152.481,Pretty Gully - via Tabulum,AU-NSW,,
AU-0468,heliport,Iluka Sports Oval HLS,-29.406833,153.352833,Iluka,AU-NSW,,
AU-0469,heliport,Kin Kin Oval Helicopter Landing Site,-26.26264,152.876215,Kin Kin,AU-QLD,,
AU-0470,heliport,Mallanganee Oval Helicopter Landing Site,-28.90769,152.720668,Mallanganee,AU-NSW,,
AU-0471,heliport,Nimbin Soccer Grounds HLS,-28.597465,153.225675,Nimbin,AU-NSW,,
AU-0472,heliport,Halfway House HLS,-32.907167,150.7475,,AU-NSW,,
AU-0473,heliport,Jimna Cricket Oval HLS,-26.662833,152.462167,Jimna,AU-QLD,,
AU-0474,heliport,Keppel Sands Helicopter Landing Site,-23.323518,150.790111,Keppel Sands,AU-QLD,,
AU-0475,heliport,Kingfisher Resort Heliport,-25.390385,153.028994,Fraser Island,AU-QLD,,
AU-0476,heliport,Kooringal Emergency Centre HLS,-27.34917,153.422619,Kooringal,AU-QLD,,
AU-0477,heliport,Karragarra Island Helicopter Landing Site,-27.63619,153.369795,Karragarra Island,AU-QLD,,
AU-0479,small_airport,Cameron Corner Airstrip,-29.003252,140.994265,Bollards Lagoon,AU-QLD,,
AU-0480,small_airport,Lake Wells Station Airport,-27.28818,123.00507,Lake Wells,AU-WA,,
AU-0487,small_airport,Tangorin Airport,-21.056488,144.2012,Tangorin,AU-QLD,,
AU-0488,small_airport,Tongo Woolshed Airport,-30.39828,143.7178,Wilcannia,AU-NSW,,
AU-0489,small_airport,Momba Airport,-30.97887,143.50108,Wilcannia,AU-NSW,,
AU-0490,small_airport,Packsaddle Airport,-30.29424,142.13758,Packsaddle,AU-NSW,YPAS,YPAS
AU-0491,small_airport,Pimpara Lake Station Airport,-30.42618,141.72401,Packsaddle,AU-NSW,,
AU-0492,small_airport,Nundooka Station Airport,-30.88683,141.70055,Broughams Gate,AU-NSW,,
AU-0493,small_airport,Broughams Gate Airport,-30.91832,141.26877,Broughams Gate,AU-NSW,,
AU-0494,small_airport,Rough Gap Airport,-30.3872,122.52162,Cundeelee,AU-WA,,
AU-0495,small_airport,Bulong Airport,-30.75525,121.75232,Bulong,AU-WA,,
AU-0497,small_airport,Albeni Station Airport,-24.575544,147.080176,Mantuan Downs,AU-QLD,,
AU-0498,small_airport,Mark Posa Memorial Airfield,-11.55145,130.58485,Milikapiti,AU-NT,,
AU-0499,small_airport,Sandford Airstrip,-12.6075,131.05378,Weddell,AU-NT,,
AU-0503,small_airport,Elizabeth Downs Airport,-13.7439,130.50485,Tipperary,AU-NT,,YELZ
AU-0504,small_airport,Duketon Gold Airport,-27.60237,122.33567,Bandya,AU-WA,,YDKG
AU-0505,small_airport,Second Fortune Gold Mine Airport,-29.37316,122.44932,Kookynie,AU-WA,,
AU-0506,heliport,Macquarie University Hospital HLS,-33.766167,151.116,Macquarie Park,AU-NSW,,YXUH
AU-0507,small_airport,Blaxland Range Airstrip,-27.26044,123.30387,Lake Wells,AU-WA,,
AU-0508,small_airport,Burleigh North Airstrip,-20.053568,143.163155,Burleigh,AU-QLD,,
AU-0509,small_airport,Burleigh Homestead Airstrip,-20.262897,143.11883,Burleigh,AU-QLD,,
AU-0510,small_airport,Bunyarra Airstrip,-30.90357,146.835571,Coolabah,AU-NSW,,
AU-0511,small_airport,Bulloo Downs Airport,-28.52072,142.959913,Bulloo Downs,AU-QLD,,YBUO
AU-0512,heliport,Thursday Island Hospital Heliport,-10.58862,142.20969,Thursday Island,AU-QLD,,
AU-0513,small_airport,OK Village Airport,-10.95567,142.70392,Bogie,AU-QLD,,
AU-0514,small_airport,Beagle Bay Airport,-12.904048,141.69836,Mission River,AU-QLD,,
AU-0515,small_airport,Mount Mulgrave Airport,-16.37614,143.99083,Mount Mulgrave,AU-QLD,,
AU-0516,small_airport,Bellevue Airport,-16.51297,144.18378,Bellevue,AU-QLD,,
AU-0517,heliport,King Vol Mine Heliport,-16.936,144.2552,Rookwood,AU-QLD,,
AU-0518,small_airport,King Vol Mine Airport,-16.89539,144.21956,Rookwood,AU-QLD,,
AU-0519,small_airport,Carson River Airport,-14.48847,126.76303,Drysdale River,AU-WA,,
AU-0520,small_airport,Kimbolton Airport,-16.69839,123.83324,Kimbolton,AU-WA,,
AU-0521,small_airport,Robinson River Airport,-16.76368,123.98652,Kimbolton,AU-WA,,
AU-0522,small_airport,Roebuck Plains Roadhouse Airport,-17.84541,122.50283,Roebuck,AU-WA,,
AU-0524,small_airport,Koarlo Airport,-28.62979,150.540193,Koarlo,AU-QLD,,YKOA
AU-0525,heliport,Dolphin Platform Helipad,-38.487222,147.3775,,AU-VIC,,YUPA
AU-0526,heliport,Blayney MPS Alternate HLS,-33.536154,149.249184,Blayney,AU-QLD,,
AU-0527,heliport,Canobolas Training Area HLS,-33.386667,148.988833,Orange,AU-NSW,,
AU-0528,heliport,Cataract Scout Park Heliport,-34.241539,150.821538,Appin,AU-NSW,,
AU-0529,heliport,Chinaman's Pad Royal National Park HLS,-34.103368,151.057253,Sydney,AU-NSW,,
AU-0530,heliport,Coomba Park Helicopter Landing Site,-32.24113,152.47085,Coomba Park,AU-NSW,,
AU-0532,heliport,Eastern Creek Raceway HLS,-33.804126,150.867462,Sydney,AU-NSW,,
AU-0533,heliport,Eugowra Sports Oval Helicopter Landing Site.,-33.429459,148.369912,Eugowra,AU-NSW,,
AU-0534,heliport,Goulburn Police Academy Heliport,-34.736433,149.728401,Goulburn,AU-NSW,,
AU-0535,small_airport,Dr Fox Airstrip,-33.425819,151.035901,Gunderman,AU-NSW,,
AU-0536,heliport,Muskoka Helicopter Landing Site,-33.448833,151.073167,Gunderman,AU-NSW,,
AU-0537,heliport,McLean Oval Helicopter Landing Site,-34.556037,148.368001,Harden,AU-NSW,,
AU-0538,small_airport,Tinbeerwah Airstrip (private),-26.411335,152.962976,Cooroy,AU-QLD,,
AU-0539,large_airport,Western Sydney International (Nancy-Bird Walton) Airport,-33.883461,150.712981,Sydney,AU-WA,YSWS,YSWS
